#File Generate with Data Generator

2256 atoms
3 atom types

-10.0080 50.0390 xlo xhi
-10.0090 50.0100 ylo yhi
-10.0680 50.0250 zlo zhi

Masses

3 1.0000
2 12.0000
1 16.0000

Atoms

1 1 0.0 22.2030 24.4000 1.8810
2 1 0.0 22.5390 24.5800 -0.0460
3 1 0.0 32.7300 31.5070 5.4490
4 1 0.0 33.4080 33.1090 4.5370
5 1 0.0 13.7530 37.4060 39.0250
6 1 0.0 12.3600 36.0620 39.3560
7 1 0.0 39.9960 35.5210 14.3830
8 1 0.0 38.0820 35.1210 14.1940
9 1 0.0 20.0360 29.5800 12.7560
10 1 0.0 18.7180 30.6870 13.7010
11 1 0.0 33.9000 21.1890 11.5160
12 1 0.0 32.7130 19.7260 10.9600
13 1 0.0 2.0200 9.9150 12.5900
14 1 0.0 2.2240 7.9760 12.8260
15 1 0.0 1.5110 16.9370 20.4220
16 1 0.0 1.2060 16.4750 22.3070
17 1 0.0 19.4820 2.1040 21.6500
18 1 0.0 17.8960 0.9770 21.3780
19 1 0.0 39.3710 13.1660 30.4100
20 1 0.0 39.2630 14.0410 28.6540
21 1 0.0 7.6600 30.7940 4.3580
22 1 0.0 8.1190 28.9310 4.7790
23 1 0.0 30.6560 30.5810 22.4570
24 1 0.0 29.9530 29.1730 23.6320
25 1 0.0 31.3150 10.8000 36.9510
26 1 0.0 29.9140 12.1770 36.9210
27 1 0.0 7.0350 17.0190 39.6290
28 1 0.0 8.5360 15.7600 39.7720
29 1 0.0 17.4680 24.5840 -0.0380
30 1 0.0 16.8680 25.6770 1.4790
31 1 0.0 7.5020 13.8850 26.2760
32 1 0.0 6.8420 15.7090 25.9650
33 1 0.0 32.2410 4.9030 2.7810
34 1 0.0 30.9530 5.5010 1.4230
35 1 0.0 40.0160 23.7800 17.7490
36 1 0.0 39.5590 24.5400 19.5020
37 1 0.0 33.9570 8.6370 22.6970
38 1 0.0 33.0560 9.1940 24.3520
39 1 0.0 2.1310 1.9890 27.0570
40 1 0.0 2.4620 0.4420 28.2210
41 1 0.0 29.8250 32.9260 25.8110
42 1 0.0 30.8030 34.2670 24.7600
43 1 0.0 21.8560 2.1110 20.9600
44 1 0.0 21.1520 0.3270 20.5320
45 1 0.0 23.6640 1.1600 31.5410
46 1 0.0 24.3640 2.8910 30.9310
47 1 0.0 18.1910 37.1680 6.7890
48 1 0.0 16.8880 35.7100 6.6000
49 1 0.0 7.8420 25.3080 31.5180
50 1 0.0 7.4240 23.8680 30.2480
51 1 0.0 5.9490 19.9110 8.4300
52 1 0.0 4.1510 20.5390 7.9500
53 1 0.0 11.1250 16.4570 34.3300
54 1 0.0 10.0060 18.0610 34.5110
55 1 0.0 22.8040 22.8220 22.0810
56 1 0.0 23.6910 22.3000 20.4080
57 1 0.0 37.3850 22.3950 14.3230
58 1 0.0 38.9990 23.5150 14.3190
59 1 0.0 14.3210 18.9500 38.5290
60 1 0.0 15.1470 19.9350 40.0150
61 1 0.0 11.5690 31.3670 29.5050
62 1 0.0 11.3690 29.6740 28.5280
63 1 0.0 21.2870 12.1620 3.7470
64 1 0.0 21.5280 13.8440 4.7340
65 1 0.0 15.3870 1.5670 9.3910
66 1 0.0 14.3560 2.8260 8.2890
67 1 0.0 8.3370 33.6380 10.4000
68 1 0.0 7.4740 31.8830 10.2150
69 1 0.0 21.9790 1.1280 13.8650
70 1 0.0 23.1730 2.4700 14.6600
71 1 0.0 36.5780 37.7510 33.4010
72 1 0.0 36.2500 35.8150 33.3500
73 1 0.0 5.6570 35.7500 3.2830
74 1 0.0 3.8340 35.0680 3.5510
75 1 0.0 24.2100 6.2290 2.8360
76 1 0.0 23.0250 4.7070 2.4630
77 1 0.0 6.0410 1.8650 36.8470
78 1 0.0 6.9940 3.5790 36.7290
79 1 0.0 15.2130 8.8940 0.9560
80 1 0.0 15.2350 7.5110 2.3510
81 1 0.0 19.7610 15.1110 22.7710
82 1 0.0 19.9170 17.0180 22.3280
83 1 0.0 7.6030 19.1640 7.1340
84 1 0.0 8.8880 19.6250 5.7220
85 1 0.0 6.1670 36.4850 20.6890
86 1 0.0 4.2970 35.9110 20.5070
87 1 0.0 18.0010 3.8500 15.9020
88 1 0.0 19.4430 4.7150 14.8870
89 1 0.0 18.0710 21.9840 35.3510
90 1 0.0 19.8500 22.0400 34.5200
91 1 0.0 31.3050 29.8510 26.5730
92 1 0.0 30.4830 29.9880 28.3520
93 1 0.0 26.1540 28.0530 23.0020
94 1 0.0 25.2230 29.7310 23.4180
95 1 0.0 32.3880 22.4970 34.3350
96 1 0.0 34.2450 22.4670 34.9750
97 1 0.0 31.1980 3.3320 6.3130
98 1 0.0 32.5850 3.0800 4.9450
99 1 0.0 7.0130 2.9350 1.3490
100 1 0.0 8.0550 4.6000 1.4120
101 1 0.0 31.3230 36.8700 9.7970
102 1 0.0 33.0660 35.9920 10.0240
103 1 0.0 23.7060 27.0810 0.7040
104 1 0.0 21.8580 27.3310 0.0860
105 1 0.0 28.9360 26.6990 6.1700
106 1 0.0 27.4400 25.4950 5.7580
107 1 0.0 14.2400 1.1330 15.1780
108 1 0.0 12.7110 2.0680 14.3730
109 1 0.0 40.0030 29.4800 13.1010
110 1 0.0 38.8590 31.0610 13.3320
111 1 0.0 5.7490 10.5180 23.4630
112 1 0.0 3.9870 10.8650 24.2590
113 1 0.0 26.5850 39.1720 20.0310
114 1 0.0 27.2550 38.0190 21.4740
115 1 0.0 24.2510 4.4590 15.7070
116 1 0.0 22.9790 5.7990 15.0390
117 1 0.0 14.1590 16.3040 17.4170
118 1 0.0 15.9430 16.6810 18.1500
119 1 0.0 9.4010 33.0970 14.7250
120 1 0.0 11.1920 32.3300 14.4760
121 1 0.0 19.7510 2.2540 19.1860
122 1 0.0 18.0930 2.8840 20.0320
123 1 0.0 27.0290 36.2400 4.2390
124 1 0.0 27.5640 37.8590 5.2150
125 1 0.0 3.2130 18.8250 18.3160
126 1 0.0 4.9100 17.8420 18.4380
127 1 0.0 0.5010 17.9700 7.1140
128 1 0.0 1.1080 19.8340 7.2430
129 1 0.0 34.9660 18.4760 20.8390
130 1 0.0 33.0520 18.3720 21.2720
131 1 0.0 6.4680 22.8000 18.8760
132 1 0.0 5.3560 23.1970 17.3060
133 1 0.0 21.8150 23.0280 7.4770
134 1 0.0 23.7300 22.6290 7.2930
135 1 0.0 23.6320 22.1220 28.8120
136 1 0.0 22.0170 21.0110 28.9360
137 1 0.0 16.8640 37.2300 37.8630
138 1 0.0 16.9620 39.0760 37.2000
139 1 0.0 24.9620 12.5770 12.0250
140 1 0.0 26.6590 13.5650 12.0410
141 1 0.0 17.1650 37.0210 25.9220
142 1 0.0 17.4050 37.5430 24.0440
143 1 0.0 6.0120 8.8020 3.2510
144 1 0.0 6.1220 10.7340 3.5890
145 1 0.0 0.4650 27.7160 24.6990
146 1 0.0 0.2680 25.7810 24.4270
147 1 0.0 14.9980 15.3510 15.4930
148 1 0.0 16.8620 15.9030 15.2140
149 1 0.0 27.8810 26.8190 15.6250
150 1 0.0 28.1180 25.0400 16.4230
151 1 0.0 6.2710 15.3240 9.5050
152 1 0.0 5.7980 17.0970 8.8030
153 1 0.0 18.8310 25.1350 2.7980
154 1 0.0 20.4850 24.1680 3.2310
155 1 0.0 15.9940 27.9740 6.4900
156 1 0.0 14.9930 27.6360 8.1460
157 1 0.0 12.4340 10.6100 37.0990
158 1 0.0 13.4960 12.1890 37.5870
159 1 0.0 24.1660 23.8630 12.8790
160 1 0.0 23.7580 24.3410 14.7400
161 1 0.0 1.6150 11.7530 30.0760
162 1 0.0 3.3120 12.3920 30.8310
163 1 0.0 6.0220 13.5210 32.5500
164 1 0.0 4.4720 14.5870 31.9850
165 1 0.0 29.2300 29.7590 9.5250
166 1 0.0 29.5560 27.9050 10.0860
167 1 0.0 5.3020 15.7990 17.5620
168 1 0.0 7.0390 15.3560 16.7600
169 1 0.0 32.1200 9.0230 26.4540
170 1 0.0 33.0230 7.3820 25.8630
171 1 0.0 14.9370 33.7430 39.4590
172 1 0.0 15.7680 35.2690 38.5430
173 1 0.0 21.8830 32.3370 14.3950
174 1 0.0 20.7360 32.4280 15.9870
175 1 0.0 27.3360 17.4310 31.0080
176 1 0.0 25.4520 16.8760 31.0480
177 1 0.0 18.7650 27.2760 9.7100
178 1 0.0 18.9900 27.4940 7.7710
179 1 0.0 11.3340 30.3120 6.0610
180 1 0.0 10.4980 29.4520 4.5050
181 1 0.0 23.6780 34.5330 3.0170
182 1 0.0 24.2250 36.1090 1.9800
183 1 0.0 8.9820 24.4580 24.0830
184 1 0.0 9.4760 26.1900 23.2990
185 1 0.0 36.3310 12.6720 29.9770
186 1 0.0 36.3850 14.5290 30.6150
187 1 0.0 34.6620 29.4220 36.8610
188 1 0.0 33.3380 28.4190 37.9080
189 1 0.0 6.0910 9.1040 8.7060
190 1 0.0 7.7310 8.6790 9.7000
191 1 0.0 38.9120 28.3630 22.2590
192 1 0.0 38.9030 30.0860 21.3170
193 1 0.0 17.7210 2.9850 3.2190
194 1 0.0 18.9320 4.2290 2.3000
195 1 0.0 24.5110 37.4380 14.8160
196 1 0.0 24.0670 35.9610 13.6000
197 1 0.0 21.1300 10.7840 12.1720
198 1 0.0 22.1430 12.3380 11.5260
199 1 0.0 3.2990 31.0420 6.9900
200 1 0.0 2.2780 31.0810 8.6680
201 1 0.0 8.3530 28.0370 35.0990
202 1 0.0 9.0980 26.6300 33.9490
203 1 0.0 28.1740 30.1840 1.6910
204 1 0.0 27.2010 29.6180 0.0820
205 1 0.0 37.8680 24.1880 23.1190
206 1 0.0 37.0540 25.9720 23.2220
207 1 0.0 32.6880 15.6860 24.6640
208 1 0.0 34.5090 16.4200 24.6150
209 1 0.0 10.7770 12.9830 8.3880
210 1 0.0 8.8890 13.4980 8.2200
211 1 0.0 36.4820 32.9090 26.5300
212 1 0.0 37.4970 34.5740 26.7690
213 1 0.0 14.5410 9.7470 12.9980
214 1 0.0 15.5110 9.8360 14.7030
215 1 0.0 23.2880 16.6440 24.9620
216 1 0.0 24.1190 17.2500 26.6350
217 1 0.0 8.9490 5.4660 36.6160
218 1 0.0 9.1960 7.2290 37.4460
219 1 0.0 29.1330 1.4510 28.8920
220 1 0.0 29.2240 3.3910 29.1850
221 1 0.0 4.5040 31.9800 36.1180
222 1 0.0 6.3860 31.5490 36.4780
223 1 0.0 13.0260 18.0800 19.0560
224 1 0.0 12.8060 20.0230 18.8630
225 1 0.0 18.3350 16.5340 34.4090
226 1 0.0 19.5980 15.1430 34.9820
227 1 0.0 8.7180 18.6960 29.1460
228 1 0.0 7.7260 18.7470 30.8410
229 1 0.0 2.5570 15.1010 11.0300
230 1 0.0 4.4540 14.7840 10.6290
231 1 0.0 9.3290 5.0670 5.3420
232 1 0.0 8.4040 6.0160 6.7920
233 1 0.0 38.9360 0.0840 35.0100
234 1 0.0 39.2930 -0.0090 36.9390
235 1 0.0 6.0560 18.4200 12.9980
236 1 0.0 7.8250 19.2580 13.1650
237 1 0.0 4.7730 10.2360 17.7780
238 1 0.0 3.0590 9.2770 17.8340
239 1 0.0 32.7190 29.8520 1.8460
240 1 0.0 34.3660 28.9210 2.3760
241 1 0.0 24.1530 10.5240 20.1920
242 1 0.0 23.3580 9.0030 19.2350
243 1 0.0 17.0560 20.9020 18.6900
244 1 0.0 18.2700 20.4920 17.2010
245 1 0.0 29.9260 0.2610 35.0300
246 1 0.0 31.6080 0.3790 34.0230
